uid,sentence1,sentence2,label
uit_Adver_2277_3_21_12,"Mẫu xe mui trần có màu cam Jetex - tông màu đặc biệt được phát triển dành riêng - cùng gói trang bị Touring gồm đèn pha LED, đèn phanh, chắn bùn, ba-đờ-sốc.","Màu cam Jetex la tông màu đặc biệt được phát triển riêng cho đèn LED, đèn phanh của chiếc xe mui trần.",Intrinsic-Hal
uit_Adver_591_5_21_07,"Cho rằng ông Đàm là người lừa đảo gia đình mình còn kiện ra tòa, Toàn nảy sinh ý định sẽ bắt người này giao cho công an.",Ông Đàm bị cảnh sát bắt đến đồn vì tội lừa đảo người khác nhà đất.,Intrinsic-Hal
uit_Adver_1306_3_31_07,"Theo điều tra, Minh làm quen người phụ nữ trên mạng xã hội hồi cuối năm 2020.",Mạng xã hội là nơi Minh quen được người phụ nữ.,Extrinsic-Hal
uit_Adver_1967_2_21_10,"""Chúng tôi đã chuẩn bị kỹ lưỡng cho trận đấu với Quảng Ninh ở vòng 13 nhưng khi có dịch bệnh, chúng tôi cũng tôn trọng quyết định của Liên đoàn Bóng đá Việt Nam"", Kiatisuk chia sẻ sáng 7/5.",Dịch bệnh xảy ra sau trận đấu với Quảng Ninh ở vòng 13.,Intrinsic-Hal
uit_Adver_1982_3_31_10,"Dưới sự dẫn dắt của HLV Kiatisuk, HAGL đang thăng hoa, thậm chí đã tái lập được kỷ lục của CLB: thắng bảy trận liên tiếp ở V-League.",Kỷ lục của CLB đã mang về nhiều vinh hoa cho đội và cả huấn luyện viên.,Extrinsic-Hal
uit_Adver_2377_1_21_12,"Chạy giữa hai xe bồn, ôtô con gặp nạn khi xe trước đang từ từ qua gờ giảm tốc thì xe sau lao tới rất nhanh, hôm 19/4.",Ôtô con chạy trước đang từ từ qua gờ giảm tốc thì gặp nạn.,Intrinsic-Hal
uit_Adver_1802_2_11_10,"28 dứt điểm và 10 lần hướng đúng mục tiêu, trong khi chỉ số tương ứng của Reims là 2 và 0, cho thấy sự áp đảo gần như tuyệt đối của PSG trong trận đấu trên sân nhà Công viên các Hoàng tử.",Số lần dứt điểm của của PSG gấp 14 lần Reims cho thấy sức mạnh của PSG trước đối thủ của họ trên sân Parc des Princes.,Entailment
uit_Adver_1149_1_11_06,"Sun Life Việt Nam nhận giải thưởng Rồng Vàng do Vietnam Economic Times, Vneconmy và Tạp chí Kinh tế Việt Nam tổ chức, vào ngày 26/4.",Vào cuối tháng 4 Sun Life Việt Nam có được giải thưởng Rồng Vàng.,Entailment
uit_Adver_418_4_21_03,"Bình tĩnh sơ cứu, Đăng đã giúp nạn nhân hồi tỉnh.",Đăng đã giúp nạn nhân bình tĩnh.,Intrinsic-Hal
uit_Adver_1109_5_11_06,"Ninh Bình cho rằng, việc xây dựng sân bay tại tỉnh này là bước đột phá, kết nối giao thông, các khu du lịch, di sản giữa Ninh Bình và các tỉnh, thành khác.","Để phát triển giao thương, du lịch, di sản giữa Ninh Bình và các tỉnh, thành khác thì có sân bay sẽ trở nên thuận tiện hơn.",Entailment
uit_Adver_1214_5_31_07,"Tệp dữ liệu thành viên này chia sẻ với 17 GB dữ liệu chứa ảnh chụp chứng minh nhân dân cũ, căn cước công dân cả mặt rước, mặt sau của hàng nghìn người Việt.",Tệp dữ liệu thành viên này chia sẻ với 17 GB dữ liệu được lấy từ các dịch vụ yêu cầu người dân cung cấp ảnh chụp thông tin cá nhân.,Extrinsic-Hal
uit_Adver_2418_5_21_13,Độ dốc của mái ngói cho phép nâng cao độ không gian trong nhà.,Chiều cao tính từ mặt đất đến trần nhà là như nhau ở mọi điểm.,Intrinsic-Hal
uit_Adver_578_1_31_03,"Bộ Giáo dục và Đào tạo bổ sung môn tiếng Hàn vào các môn thi tốt nghiệp THPT năm 2021, nâng tổng số ngoại ngữ thí sinh có thể lựa chọn lên thành 7.",Các thí sinh có thể lựa chọn môn tiếng Hàn trong kì thi tốt nghiệp THPT.,Extrinsic-Hal
uit_Adver_2473_4_21_13,Nhưng tất cả đã thay đổi.,Tất cả sẽ bền vững không lung lay,Intrinsic-Hal
uit_Adver_2152_3_31_11,"Trong hàng trăm bao tải có khoảng hơn chục triệu găng tay y tế nhàu nát đã qua sử dụng, dính đầy bụi bẩn, không nhãn hiệu.","Hàng trăm bao tải chứa cả chục triệu bao tay y tế, cái nào cái nấy đều dính đầy bụi bẩn.",Extrinsic-Hal
uit_Adver_854_2_21_05,Công nghệ mang tên Hệ thống đi vòng tàu tự động (TACS) lần đầu tiên được áp dụng ở đoạn thử nghiệm của đường tàu điện ngầm số 1 Thanh Đảo.,TACS sẽ là đường tàu ngầm đầu tiên trong chuổi các tàu ngầm hoạt động tại Thanh Đảo.,Intrinsic-Hal
uit_Adver_1571_3_31_08,"""Yêu cầu này nhằm phát hiện sớm người nghi nhiễm trong cộng đồng, trước diễn biến phức tạp của Covid-19.",Phát hiện sớm người nghi nhiễm trong cộng đồng làm dịu đi diễn biến phức tạp của Covid-19.,Extrinsic-Hal
uit_Adver_829_2_11_05,Hiện tượng ngáp được quan sát thấy ở cả con người và động vật.,Dù là động vật hay người thì loài nào cũng ngáp.,Entailment
uit_Adver_2175_2_31_11,"Ngày 16/5, đại diện Bộ Giao thông Vận tải cho hay, UBND tỉnh Hà Tĩnh đã kiến nghị Chính phủ đồng ý chủ trương và ưu tiên nguồn vốn cho tỉnh để sớm triển khai đầu tư đoạn Bãi Vọt - Vũng Áng.",Chính phủ đã phê duyệt công trình triển khai đầu tư  Bãi Vọt - Vũng Áng do thấy tiềm năng dồi dào.,Extrinsic-Hal
uit_Adver_124_3_21_01,"Một người bán video giấu mặt cho biết clip liên quan đến cảnh khỏa thân hoặc hành vi tình dục có giá 50 nhân dân tệ (8 USD), trong khi video ""bình thường quay trong phòng khách sạn"" là 20 nhân dân tệ (3 USD).",Tùy người bán mà giá video có thể khoảng từ 30 - 50 nhân dân tệ cho mọi thể loại.,Intrinsic-Hal
uit_Adver_231_3_11_02,"Sau đó, Sims hỏi liệu có vấn đề gì với bộ bikini mình đang mặc.",Sims đã hỏi 1 câu hỏi chất vấn.,Entailment
uit_Adver_1802_2_21_10,"28 dứt điểm và 10 lần hướng đúng mục tiêu, trong khi chỉ số tương ứng của Reims là 2 và 0, cho thấy sự áp đảo gần như tuyệt đối của PSG trong trận đấu trên sân nhà Công viên các Hoàng tử.","28 dứt điểm và 10 lần hướng đúng mục tiêu, trong khi chỉ số tương ứng của Reims là 2 và 0, sự áp đảo này là do PSG được thi đấu trên sân nhà ông viên các Hoàng tử.",Intrinsic-Hal
uit_Adver_1743_2_21_09,"Cuộc diễn tập được tổ chức ở biển Java, ngoài khơi thủ đô Jakarta của Indonesia hôm 8/5 sự tham gia của tàu hộ vệ tên lửa Liuzhou và Suqian Trung Quốc, cùng tàu tên lửa KRI Usman Harun và KRI Halasan của nước chủ nhà.",Khu vực biển có tên là Java thuộc sở hữu của Indonesia có sự tham gia của con tàu hộ vệ KRI Usman Harun của Trung Quốc.,Intrinsic-Hal
uit_Adver_774_1_11_04,Zendaya - diễn viên đóng bạn gái Người Nhện - gây ấn tượng với bộ trang sức 6 triệu USD ở Oscar 2021.,Bộ trang sức đáng giá hàng tỷ đồng được diễn viên đóng người yêu của Spider Man đeo trên người.,Entailment
uit_Adver_1932_3_11_10,Atletico lỡ cơ hội nới cách biệt từ đỉnh bảng sau trận hòa không bàn thắng trên sân Camp Nou.,"Atletico đang đứng đầu bảng, đạt vị trí thứ nhất trên bảng xếp hạng.",Entailment
uit_Adver_1914_4_31_05,"Rượu vang Petrus 2000 trở về từ ISS đã hoàn tất quá trình kiểm tra chất lượng vào tháng 3 bởi một viện nghiên cứu rượu vang ở thành phố Bordeaux của Pháp và được đánh giá cao khi ""có sự khác biệt đáng kể về màu sắc, hương thơm và mùi vị"", theo Christie's.",Thành phố Bordeaux của Pháp đẫn đầu về quy trình kiểm tra chất lượng rượu vang Petrus 2000.,Extrinsic-Hal
uit_Adver_2372_3_11_12,"Cách đây hai năm, liên doanh FAW-Volkswagen từng giới thiệu phiên bản xem trước SMV Concept.",Volkswagen không còn là nhãn hiệu non trẻ nữa.,Entailment
uit_Adver_682_3_21_04,"Ở tuổi 49, Việt Trinh quan tâm đến sức khỏe bản thân nhiều hơn.",Việt Trinh sống không lành mạnh và buông thả ở tuổi 49.,Intrinsic-Hal
uit_Adver_126_5_31_01,LG từ chối xác nhận tin đồn.,Tin đồn cứ tự xuất hiện và LG không hề lên tiếng.,Extrinsic-Hal
uit_Adver_217_2_11_02,"Năm 1993, cô Hồ Thị Xuân Hương (47 tuổi) rời thành phố Huế, mang theo nghề gia truyền làm chả và bún bò vào Sài Gòn.","29 năm trước, một người phụ nữ trung niên mang nghề gia truyền của gia đình mình vào Thành phố Hồ Chí Minh.",Entailment
uit_Adver_1825_2_11_10,"""Tôi không nghĩ rằng cán cân quyền lực ở Serie A thay đổi nhiều đến vậy chỉ trong một năm"", Conte nói với InterTV trước trận đấu với Inter tối 15/5.",Ông Conte đã được InterTV phỏng vấn vào 1 đêm chính xác giữa tháng năm.,Entailment
uit_Adver_915_2_31_05,"Đúng như tuyên bố từ Phòng thí nghiệm Sức đẩy Phản lực (JPL) của NASA, chỉ một ngày sau sự cố khiến Ingenuity không thể cất cánh như kế hoạch, nhóm vận hành đã xử lý xong dữ liệu giúp trực thăng thực hiện chuyến bay thứ 4 thành công trên hố trũng Jezero vào lúc 21h49 theo giờ Hà Nội.",Nhóm vận hành đã xử lý xong dữ liệu do bị virus và thành công giúp trực thăng thực hiện chuyến bay lần thứ 4. ,Extrinsic-Hal
uit_Adver_59_5_31_01,"Trên các diễn đàn công nghệ tại Trung Quốc, một số người dùng cho rằng lỗi có thể đến từ việc thiết kế bo mạch sai.",Lỗi đến từ việc thiết kế bo mạch sai.,Extrinsic-Hal
uit_Adver_2573_1_11_13,"Gia dụng thương hiệu Elmich ưu đãi đến 50% trên Shop VnExpress cho loạt sản phẩm và cơ hội nhận quà tặng đi kèm như máy ép trái cây, bộ nồi inox.",Elmich thực hiện chiến lược sale nửa sàn bonus thêm các phần quà có giá trị.,Entailment
uit_Adver_753_3_11_04,"Cheon Jeong Ha tốt nghiệp đại học ngành Lịch sử, gia nhập làng giải trí năm 1990.",Cử nhân Lịch sử Cheon Jeong Ha rẽ hướng sang làng giải trí đầu thập niên 90.,Entailment
uit_Adver_1914_1_21_05,Chai Petrus 2000 ủ 14 tháng trên Trạm Vũ trụ Quốc tế có thể trở thành loại rượu đắt nhất từng được bán trên thế giới.,Không thể lưu trữ các loại chất lỏng trong không gian của Trạm Vũ trụ Quốc tế.,Intrinsic-Hal
uit_Adver_1534_2_21_08,"Theo Cơ quan Quản lý Thực phẩm và Dược phẩm Mỹ (FDA), các lọ vaccine Pfizer/BioNTech đã rã đông, chưa mở nắp có thể được bảo quản trong tủ lạnh ở 2-8 độ C trong tối đa một tháng thay vì tối đa năm ngày như quy định trước đó.",Vaccine chưa mở nắp được bảo quản hơn một tháng ở 2-8 độ C.,Intrinsic-Hal
uit_Adver_269_1_11_02,"Bộ Văn hóa, Thể thao và Du lịch (VHTTDL) đề nghị hạn chế các sự kiện không cần thiết, nếu tổ chức cần đảm bảo các biện pháp phòng chống Covid-19.",Các sự kiện không cần thiết sẽ không được tổ chức.,Entailment
uit_Adver_1547_5_21_08,Sở Y tế tiếp tục khẩn tìm người từng đến địa điểm có Covid-19 liên hệ đường dây nóng 0965164919 để được hướng dẫn phòng dịch.,Sở Y tế tiếp tục khẩn tìm người từng đến địa điểm có Covid-19 để hướng dẫn họ liên hệ đường dây nóng.,Intrinsic-Hal
uit_Adver_342_4_21_02,Cửa sổ không phải là nơi bẩn duy nhất trên máy bay.,Cửa số bẩn nhất trên máy bay.,Intrinsic-Hal
uit_Adver_1662_3_11_09,Người phụ nữ Australia 27 tuổi cho biết hiện tượng kỳ lạ này xảy ra khoảng một tuần sau khi cô được gây mê toàn thân để trải qua cuộc phẫu thuật cắt amidan.,Cô gái U30 đã đụng chạm dao kéo.,Entailment
uit_Adver_841_2_31_05,Don từng nghe nói về loài rận trên nhưng chưa từng trông thấy nó trong tự nhiên.,Don từng nghe nói tường tận về loài rận này.,Extrinsic-Hal
uit_Adver_1350_2_31_07,"Ngày 30/4, Dương và đàn em Đỗ Văn Cường (24 tuổi, quê Nam Định) bị Công an TP Phú Quốc khởi tố, cho tại ngoại, để điều tra hành vi Cho vay lãi nặng trong giao dịch dân sự.",Công an TP Phú Quốc khởi tố Dương về hành vi dụ dỗ và cho vay nặng lãi trong giao dịch dân sự.,Extrinsic-Hal
uit_Adver_1109_2_31_06,"Trong báo cáo gửi Chính phủ, tỉnh Ninh Bình đề nghị Thủ tướng, Bộ Giao thông Vận tải bổ sung cảng hàng không Ninh Bình vào quy hoạch tổng thể phát triển cảng hàng không, sân bay giai đoạn 2021-2030, định hướng đến 2050.","Trong nhiều năm đề bạt dự án xây dựng cảng hàng không thì vào năm 2021 đã được Chính phủ thông qua, sẽ bổ sung cảng hàng không Ninh Bình vào quy hoạch tổng thể.",Extrinsic-Hal
uit_Adver_2006_1_31_13,"Sau một lần cãi nhau với bố mẹ cách đây sáu năm, Andres Canto quyết định tự đào một cái hang ở sân sau nhà.",Cãi nhau đã làm tổn thương cậu bé Andres Canto khi còn nhỏ mà dẫn đến hành động đào hang sau nhà.,Extrinsic-Hal
uit_Adver_122_1_21_01,"iMessage gần đây rộ trở lại các loại tin nhắn quảng cáo game đánh bạc, khiến người dùng không chặn xuể.",Người dùng chơi game đánh bạc trên iMessage gần đây.,Intrinsic-Hal
uit_Adver_231_3_21_02,"Sau đó, Sims hỏi liệu có vấn đề gì với bộ bikini mình đang mặc.",Hiện tại cô chẳng mặc bộ bikini nào cả.,Intrinsic-Hal
uit_Adver_2501_1_21_13,"Isabel, 11 tuổi, tự làm xét nghiệm ADN và phát hiện một phụ nữ bằng tuổi mẹ mình có gần nửa ADN trùng với cô bé.",Isabel hiện đang 11 tuổi nhờ người khác xét nghiệm ADN với phụ nữ bằng tuổi mẹ mình.,Intrinsic-Hal
uit_Adver_2372_4_31_12,"So với Volkswagen Atlas (Mỹ) hay Teramont (Trung Quốc), Talagon dài hơn 112 mm, rộng hơn 12 mm và cao hơn 15 mm.",Talagon gần giống Teramont là dòng xe phục vụ thị trường Trung Quốc.,Extrinsic-Hal
uit_Adver_1171_4_11_02,"Tuy nhiên, cảnh sát sau đó phát hiện những tình tiết đáng ngờ và tiếp tục mở rộng điều tra.",Cơ quan chức năng đã nhận ra các yếu tố bất hợp lý và tiến hành phân tích kĩ lưỡng hơn.,Entailment
uit_Adver_734_1_21_04,"""Đạo luật Goo Hara"", đặt theo tên cố ca sĩ Hàn, quy định cha mẹ không nuôi dạy con sẽ không được hưởng thừa kế khi con họ qua đời.",Đạo luật Goo Hara quy định cha mẹ không nuôi dạy con.,Intrinsic-Hal
uit_Adver_422_4_31_03,"Lực lượng chức năng tìm thấy chủ số tiền là bà Đào Thị Lợi, 51 tuổi, ngụ địa phương.",Quá trình xử lí sự việc đã diễn ra không quá lâu do người mất là người địa phương.,Extrinsic-Hal
uit_Adver_1867_4_21_10,"Để tham gia, runner cần tải và cài đặt ứng dụng Strava, sau đó liên kết với nền tàng chạy ảo V-Race tại đây.",Cài ứng dụng Strava sẽ phải tham gia.,Intrinsic-Hal
